code	creator	created_t	last_modified_t	product_name	quantity	manufacturing_places	stores	countries	ingredients_text
3245414263048	openfoodfacts-contributors	1425130057	1460655905	Biscuits petit déjeuner Miel & Pépites de Chocolat	8 x 4 (50 g)	Biscuits Panier (Filiale Groupe Poult) - ZI des Pays-Bas - 29510 Briec,Finistère,Bretagne,France	Carrefour	Belgique,France	Céréales 58,4 % (farine de _blé_ 39,6 %, flocons d'_avoine_ 9,2 %, son de _blé_ 5,2 %, farine de _seigle_ 3,5 %, farine de sarrasin, farine d'_orge_), sucre, graisse et huile végétales (palme, tournesol), pépites de chocolat 8 % (sucre, pâte de cacao, beurre de cacao, émulsifiant : lécithines (_soja_), arôme), miel 6 %, poudre de _lait_ écrémé, poudre à lever : carbonates de sodium - carbonates d'ammonium - diphosphates, émulsifiants : lécithines (colza) - esters moacétyltartrique et diacétyltartrique des mono- et diglycérides d'acides gras, arôme, sel.
3270190128175	openfoodfacts-contributors	1393282161	1474661617	Boulgour Bio 	500 g	Italie	Carrefour	France	Blé dur concassé précuit issu de l'agriculture biologique.
3270190020936	openfoodfacts-contributors	1381089478	1463936535	Fromage blanc 0%	1 kg	France	Carrefour	France	_Lait_ écrémé pasteurisé, ferments _lactiques_, présure
3270190204374	andre	1347002560	1483108796	Lait de Montagne Demi-écrémé	1 l.	Les Montagnes d'Auzances - 55 Rue de la Courtine - 23700 Auzances,Creuse,Limousin,Société Laitière des Volcans d'Auvergne (SLVA) - Theix - 63122 Saint-Genès-Champanelle,Puy-de-Dôme,Auvergne,France	Carrefour	France	Lait de montagne demi-écrémé stérilisé UHT.  
3560070329441	malikele	1332261408	1479484608	Lentilles	400 g		Carrefour	France	Lentilles sèches trempées, eau, sel.
3560070146192	phoenix	1393114027	1410595256	Miettes de thon à la tomate - Carrefour	240 g (3 x 80 g)	Frinsa del Noroeste S.A. - Avenida Ramiro Carregal Rey P.29 - Poligono Industrial de Xaras,15960 Ribeira,Province de La Corogne,Galice,Espagne	Carrefour	France	Thon, eau, concentré de tomates 9.7%, huile de tournesol, sucre, sel
3270190136880	miles67off	1402612542	1451830750	Moutarde de Dijon Bio	200 g	Côte d'Or,France	Carrefour	France	Eau, graines de _moutarde_ bio 30%, vinaigre d'alcool bio, sel marin.
3245390025739	andre	1364033186	1480857540	Ravioles du Dauphiné IGP label Rouge	240 g	Saint Jean - 44 Avenue des Allobroges - Zone Industrielle - 26100 Romans-sur-Isère,Drôme,Rhône-Alpes,France	Carrefour,Carrefour Market	France	Farine de _blé_ tendre 37%, _fromage_ frais 22,4%, _comté_ AOP 14%, _Emmental_ français Est-Central IGP 8,9%, eau, _œufs_ frais 5,5%, persil 2%, sel, huile de tournesol, _beurre.
3560070514847	openfoodfacts-contributors	1426753518	1484569679	Ricotta	250 g	Italie	Carrefour,Test	Belgium,France	_Lactosérum_ de vache, _crème_ pasteurisée de vache, sel, correcteur d'acidité : acide citrique.
3270190005094	openfoodfacts-contributors	1366889860	1476184888	Sirop de menthe	75 cl		Carrefour,Dia	France	Eau, sucre, sirop de glucose-fructose, arôme naturel de menthe, colorants (lutéine, bleu patenté V) , antioxydant ( acide ascorbique)
3245413922465	cdmad	1420541637	1473962664	Biscuits 4 céréales, pépites de chocolat	200 g	France	Carrefour,Dia	France	Farine de _blé_ 46,9 %, sucre, pépites de chocolat 10,1 % (pâte de cacao, sucre, beurre de cacao, émulsifiant : lécithines de _soja_), germe de _blé_ 10,1 %, huile de colza, graisse de palme 3,8 %, farine de _lupin_, farine de _seigle_ 3,6 %, farine d'_orge_ 2,6 % flocons d'_avoine_ 2,6 %, fructose, farine de riz 0,9 %, poudres à lever (carbonates de sodium, diphosphates de sodium, carbonates d'ammonium), farine d'_avoine_ 0,6 %, émulsifiant : lécithines de colza, arôme naturel de vanille, arôme naturel, farine de maïs, magnésium, sel, protéines de _lait_, _lactosérum_ en poudre, extrait de malt d'_orge_, amidon de _blé_, vitamines [B1 (thiamine), B2 (riboflavine), B6 et B9 (acide folique)].
3560070581849	sansan	1425742438	1463931324	Crunchy Muesli Chocolat noisettes sans sucres ajoutés	400 g		Carrefour	France	Céréales 71% (flocons d'_avoine_ 58%, pétales de maïs [maïs 4,5%, sel, extrait de malt d'_orge_, émulsifiant : lécithine de tournesol], farine de _blé_ 3,8%, farine d'_avoine_), fructo oligosaccharides, huile de tournesol (huile de tournesol, antioxydant : extrait riche en tocophérols), édulcorant : maltitol, chocolat avec édulcorant 6% (édulcorant : maltitol, pâte de cacao; émulsifiant : lécithine de _soja_ cacao maigre en poudre, arômes), _noisettes_ 4%, noix de coco en poudre, extrait de malt d'_orge, arôme.
3270190210542	phoenix	1393257134	1440849740	Fromage blanc Saveur Vanille 0%	800 g - 8 pots		Carrefour	France	_Lait_ écrémé pasteurisé, sucre 9.2%, eau, amidon modifié de maïs, arôme, gousse de vanille épuisée (décor), colorants : extrait de paprika et curcumine, ferments lactiques, présure.
3560070439140	khrista	1372161084	1453651944	Haricots rouges	800 g - 500 g égouttés		carrefour	France	haricots rouges secs trempés, eau, sel, sucre, affermissant : chlorure de calcium
3560070215713	openfoodfacts-contributors	1363437121	1463323402	Multifruits, 100 % Pur Jus Pressé	2 L	Jus de Fruits d'Alsace - JFA (Filiale Laiterie de Saint-Denis-de-l'Hôtel - LSDH) - Zone Industrielle Rimsdorf - 67260 Sarre-Union,Bas-Rhin,Alsace-Champagne-Ardenne-Lorraine,France	Carrefour	France	Jus de pomme, orange, ananas, passion, raisin, mandarine, citron et purées de banane, abricot, pêche, mangue, poire.
3270190203629	phoenix	1393106009	1461413175	Blanc de Dinde Doré au Four	80 g (x 2)	Les Salaisons de l'Arrée - Parc d'Entreprises - 29690 Brennilis,Finistère,Bretagne,France	Carrefour	France	Viande de filets de dinde 83 %, eau, conservateurs : lactate de sodium et nitrite de sodium, arômes, sel, sirop de glucose de blé, dextrose de blé, _lactose_, gélifiants : carraghénanes - farine de graine de caroube - gomme de xanthane, bouillon de légumes (carotte, poireau, oignon, sel, dextrose de blé, dextrose de maïs, sucre, arômes naturels), antioxydant : ascorbate de sodium, colorant : caramel ordinaire.
3270190114055	kitsu-lea	1360600368	1464030920	Cookies Chocolat Noisettes	200 g	Biscuits Panier (Filiale Groupe Poult) - ZI des Pays-Bas - 29510 Briec,Finistère,Bretagne,France	Carrefour,Dia	France	Farine de _blé_, pépites de chocolat 22 % (sucre, pâte de cacao, beurre de cacao, émulsifiant : lécithines (_soja_), arôme), graisse de palme, sucre, _noisettes_ 6 %, _œufs_ frais, praliné noisettes (_noisettes_, sucre), blanc d'_œufs_, poudre à lever : diphosphate disodique, carbonate acide de sodium, sel, arôme naturel de vanille avec autres arômes naturels.
3560070581818	chatainsim	1418559583	1474102816	Crunchy Muesli Chocolat au lait et noisettes	500 g	France	Carrefour,Dia	France	Céréales 65% (flocons d'_avoine_, flocons de _blé_, farine de _blé_, céréales extrudées [farine de riz, farine de _blé_, sucre, farine de malt de _blé_, sel, sucre caramélisé en poudre], pétales de mais [mais, sucre, extrait de malt d'_orge_, sel, émulsifiant (mono et diglycérides d'acides gras)), carrés de chocolat au lait 13% (sucre, _lait_ entier en poudre, beurre de cacao, pâte de cacao, lactose, _lait_ écrémé en poudre, émulsifiant ( lécithines de tournesol), arôme), sucre, graisse de palme, noisettes 4,5%, noix de coco en poudre, sirop de glucose, sel, caramel (sucre, eau), arôme.
3560070503384	charlesnepote	1361038823	1484393037	Ketchup Bio	290 g	France	Carrefour	France	Purée de tomates 69% (184g de tomates fraîches pour 100g de ketchup), sucre de canne, vinaigre d'alcool, sel marin non raffiné, amidon de riz, épices (clou de girofle, muscade, cannelle, poivre), herbes aromatiques déshydratées (persil, thym).
3560070826186	openfoodfacts-contributors	1437813310	1451820423	Muesli Chocolat Noisette	750 g		Carrefour	France	Flocons d'_avoine_ complète 38%, _blé_ extrudé au goût de chocolat (farine de _blé_ 6,9%, sucre, cacao maigre en poudre, amidon de _blé_, extrait de malt d'_orge_), morceaux de chocolat noir 12% (pâte de cacao, sucre, beurre de cacao, émulsifiant : lécithines de tournesol), morceaux de chocolat au _lait_ 11% (sucre, pâte de cacao, _lait_ entier en poudre, beurre de cacao, émulsifiant : lécithines de tournesol), muesli croustillant au goût de chocolat (flocons d'_avoine_ complète, sucre, huile de palme, flocons de _blé_ complet, riz extrudé (farine de riz, sucre, gluten de _blé_, farine de malt d'_orge_ et de malt de _blé_, sel), noix de coco râpée, boisson en poudre contenant du cacao (sucre, cacao maigre en poudre, dextrose, sel, arôme), sirop de glucose-fructose, arôme), _noisettes_ grillées en moitié 5%, pétales d'_orge_ (_orge_ 4,7%, sucre, sel, extrait de malt d'_orge_), sucre, pétales de maïs (maïs 2,9%, sel, extrait de malt d'_orge_).
3245414376625	lalorelei	1340658097	1447938814	Pasta sauce, Pesto Rouge	190 g	Christian Potier - 1189 Chemin de Beauchamp - 84170 Monteux,Vaucluse,Provence-Alpes-Côte d'Azur,France	Carrefour	France	Tomate 28.4 % (concentré de tomate, tomate, jus de tomate), huile de tournesol, poivron, basilic 7.1 %, oignon, eau, carotte, _noix de cajou_, _pécorino_ 3.5 %, _grana padano_ 3.5 % (contient lysozyme d’_œuf_), ail, sel, sucre, persil, acidifiant : acide lactique, sarriette.
3245414620131	vincentrou	1382463969	1484081731	Pommes	710 g	COROOS Conserven B.V. Middenweg 1 - 4421 JG Kapelle - Pays-Bas pour CMI - TSA 91431 - 91343 MASSY Cedex	Carrefour,Carrefour Market	France	Purée de pommes 98,5%, jus concentré de pommes 1,4%, antioxydant : acide ascorbique, acidifiant : acide citrique.
3270190024309	chatainsim	1393240984	1470082374	Yaourt nature	125 g		Carrefour	France	_Lait_ partiellement écrémé à 11g/l de matière grasse  - Poudre de lait écrémé et/ou lactose et protéines de lait  - Ferments lactiques
3560070680016	teolemon	1398533741	1437844413	Bolognaise aux 2 viandes	200 g	France	Carrefour	France	Purée de tomate à base de concentré 50,2 %, pulpe de tomate 17 % (tomate pelée 11,9 %, jus de tomate 5,1 %, acidifiant : acide citrique), viande de porc précuite 7 % (équivaut à 10 % de viande crue), oignon 7 %, viande bovine précuite 6,3 % (équivaut à 10 % de viande crue), carotte, huile de colza, sucre, amidon transformé de pomme de terre, sel, _céleri_, acidifiant : acide lactique, épices et plantes aromatiques, arôme, ail, persil, poivre.
3560070369690	openfoodfacts-contributors	1366889882	1474541976	Confiture Fraise	370 g	Andros - 46130 Biars-sur-Cère,Lot,Midi-Pyrénées,France	Carrefour,Carrefour market	France	Fraises, sucre, sucre de canne, gélifiant : pectines de fruits, acidifiant : acide citrique.  Préparée avec 50 g de fruits pour 100 g de produit fini.  Teneur totale en sucres 60 g pour 100 g de produit fini.
3560070400126	miles67off	1377226172	1451832106	Croissants précuits (x 6)	300 g (6 croissants)	Espagne	Carrefour	France	Amidon de maïs 39%, eau, margarine végétale (huiles et graisses végétales de palme, de coco et de tournesol, eau, sel, sucre, dextrose de maïs, émulsifiant : mono et diglycérides d’acides gras, acidifiant : acide citrique, conservateur : sorbate de potassium, arômes, colorant : bêta-carotène), _oeufs_, sucre, épaississant : gomme xanthane, émulsifiant : esters monoacétyltartrique et diacétyltartrique des mono et diglycérides d'acides gras, levure, sel, conservateur : propionate de sodium, poudre à lever (diphosphate disodique, carbonate acide de sodium), antioxygène : acide ascorbique.
3560070475711	openfoodfacts-contributors	1353142012	1475951082	Lait frais demi-écrémé microfiltré	1 L	69400 Arnas,Rhône,Rhône-Alpes,France	Carrefour	Algérie,Belgique,Canada,France,Maroc,Suisse	Lait frais demi-écrémé microfiltré.
3560070227556	vilain-mamuth	1363104251	1465456692	Le petit beurre tablette Chocolat lait noisette (x 12)	150 g	La Compagnie du Biscuit (Filiale Groupe Biscuits Bouvard) - 69 Avenue Jean Jaurès - 33600 Pessac,Gironde,Aquitaine-Limousin-Poitou-Charentes,France	Carrefour	France	Chocolat au lait aux _noisettes_ 48 % (sucre, beurre de cacao, pâte de cacao, poudre de _lait_ écrémé, pâte de _noisettes_ 5 % (soit 2,4 % sur l’ensemble du produit), _lactose_, matière grasse de _lait_ anhydre, émulsifiant : lécithines (tournesol), arômes), farine de _blé_, sucre, _beurre_ pâtissier 6.4 %, poudre à lever : carbonate acide d'ammonium - carbonate acide de sodium - diphosphate disodique, sirop de glucose-fructose de blé, sel, acidifiant : acide citrique, arôme.
3245413821614	openfoodfacts-contributors	1425111600	1457815740	Pains au lait (format familial)	525 g	France	Carrefour	France	Farine de _blé_ 56%, sucre, _œufs_ frais 12,4%, huile de colza, _beurre_ concentré, émulsifiants : mono- et diglycérides d'acides gras - stéaroyl-2-lactylate de sodium, sel, levure, poudre de _lait_ écrémé 0,9%, gluten de _blé_, arômes naturels, épaississant : gomme tara, antioxydant : acide ascorbique, colorant : caroténoïdes.
3270190024835	openfoodfacts-contributors	1401482683	1475595954	Pains au lait (x 10)	350 g (10 pains de 35 g)	21200 Beaune,Côte-d'Or,Bourgogne,85500 Les Herbiers,85290 Mortagne-sur-Sèvre,Vendée,Pays de la Loire,France	Carrefour	France	Farine dé blé 48%, sucre, œufs frais 11%, eau, lait écrémé reconstitué 8,5%, huile de tournesol, beurre concentré, émulsifiants : mono- et diglycérides d'acides gras et stéaroyl-2-lactylate de sodium, levure, sel, arômes, gluten de blé, épaississant : gomme tara, antioxydant : acide ascorbique, colorant : caroténoïdes.  
3560070716838	openfoodfacts-contributors	1380402851	1462629221	2 yaourts au lait de brebis	250 g (2 x 125 g)	France	Carrefour	France	_Lait_ entier de brebis bio, ferments _lactiques_.
3560070720859	andre	1359110672	1480184408	72% Cacao Noir	80 g	France	Carrefour	France	Pâte de Cacao, sucre, beurre de cacao, émulsifiant : lécithine de tournesol, arôme naturel de vanille. Cacao : 72% minimum.
3560070590582	miles67off	1369088702	1474209283	Beurre moulé de baratte doux Bio Carrefour	250 g	France	Carrefour	France	Crème de lait pasteurisée biologique, ferments lactiques.
3270190207924	chandon	1366529150	1456588874	Brioche tranchée Pur Beurre (18 tranches) 500 g	500 g (18 tranches)	44320 Chauvé,Loire-Atlantique,Pays de la Loire,France	Carrefour	France	Farine de _blé_ 55 %, sucre, _beurre_ concentré 9 % (soit 11 % en _beurre_ reconstitué), _oeufs_ frais 7 %, eau, levure, émulsifiants : mono- et diglycérides d'acides gras et esters monoacétyltartriques et diacétyltartriques des mono- et diglycérides d'acides gras), arômes (contient _blé_), sel, gluten de _blé_, fibres de _blé_, rhum, conservateur : propionate de calcium, colorants : caroténoïdes, antioxydant : acide ascorbique.
3560070998661	elbarto	1459261893	1478430845	Galettes pois, épinard, emmental	2x100g	France	Carrefour	France	Protéines de pois réhydratées 55%, épinards 24%, oignons, _emmental_ râpé 7% huile de colza, épaississant: méthylcellulose, sel, muscade.   
3560070151493	openfoodfacts-contributors	1428709751	1465988526	Grana Padano (29% MG)	100 g	Italie,Zanetti SpA,Via Madonna 1,24040,Lallio	Carrefour	France	_Lait_, sel, présure, conservateur : lysozyme d'_oeuf_.
3560070420179	pierrekilly	1434020513	1474744617	Gressins au sésame et à l'huile d'olive vierge extra 8 g	125 g	France	Carrefour	France	Farine de _blé_ bio 77g, _graines de sésame_ bio 21g, huile d'olive vierge extra bio 8g, levure, sel, farine de malt d'_orge_ bio (contient _blé_), agent de traitement de la farine : acide ascorbique.
3560070720019	miles67off	1376833835	1446303429	Jambon de Paris 2 tranches 	80 g	France	Carrefour	France	Jambon de porc bio, eau, sel, sucre bio, arômes naturels, antioxydant : ascorbate de sodium, conservateur : nitrite de sodium.
3560070519248	openfoodfacts-contributors	1381089035	1459261553	Muesli floconneux chocolat - noisette	500 g	France	Carrefour	France	Flocons de céréales‘ 62,4% (blé 41,7%, avoine 20,7%), noisettes 12,5%, pépites de chocolat 12,5% (pâte de cacao, sucre de canne, beurre de cacao',émulsifiants : lécithines de soja, extraits naturels de vanille'), soufflettes de céréales cacaotées 6,3% (riz 3,4%, sucre de canne, poudre de cacao 6,7%,blé*,orge*,avoine*, sirop de malt d'orge déshydrate*), pétales de maïs cacaotés 6,3% (mais 3,8 %, sucre de canne*, poudre de cacao * 5,6%, sirop de mais, sel).  * Ingrédients agricole issus de l'agriculture biologique.
3270190005100	malikele	1337330178	1453125624	Sirop, Grenadine	75 cl	14400 Bayeux,Calvados,Basse-Normandie,73290 La Motte-Servolex,Savoie,Rhône-Alpes,France	Carrefour	France	Sucre, eau, jus de fruits à base de concentrés 10 % (citron, sureau 2 %, framboise 2 %, fraise 1 %), acidifiant : acide citrique, arômes.
3560071005214	blononor	1456331961	1456351442	Sélection Carrefour Noir 90% cacao	80 g	France	Carrefour	France	Pâte de cacao, beurre de cacao, sucre, arôme naturel de vanille, Cacao 90%.  
